,Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band8,Band9,Band10,Band11,Band12,Band13,Band14,Band15,Band16,Band17,Band18,Band19,Band20,Band21,Band22,Band23,Band24,Band25,Band26,Band27,Band28,Band29,Band30,Band31,Band32,Band33,Band34,Band35,Band36,Band37,Band38,Band39,Band40,Band41,Band42,id,dust
262,0.0494648084932,0.037402668604,0.116285120024,0.0695773175685,0.0256816552865,2.38963803195,0.0309385942492,0.165764422471,0.137110455919,0.106065213174,0.0799511665999,0.0729138142167,0.0496629564928,0.0759091188267,0.0492911404462,0.0584155158654,0.043553622456,0.0383233514027,0.0265541816576,0.0107126022577,0.0159894715915,0.00365082988211,302.978518111,301.03656877,300.207064917,296.821996377,248.718606284,272.505654398,243.275587029,258.615489313,291.952845036,275.72544304,293.997377945,292.249172482,270.083814575,259.043602064,249.834625147,230.781260878,32.76,-47.87,18.07,-98.92,52,2.0
263,0.0852012630094,0.0771833718682,0.146741620378,0.104233700084,0.116237988092,0.118628563636,0.091032578468,0.191150639129,0.164420861738,0.136572924036,0.11504058264,0.10977744196,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0578935677482,0.0203113404514,0.0331147438964,0.00187576431964,307.693708506,301.283116601,302.31219501,297.390478183,248.893972686,271.900316641,243.130495568,258.783617681,291.622912421,275.160585826,292.682095796,291.061459203,269.912760935,258.439179309,249.90576738,230.124750906,32.72,-47.91,18.07,-97.44,52,2.0
264,0.0852012630094,0.0771833718682,0.146741620378,0.104233700084,0.116237988092,0.118628563636,0.091032578468,0.191150639129,0.164420861738,0.136572924036,0.11504058264,0.10977744196,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0578935677482,0.0203113404514,0.0331147438964,0.00187576431964,307.693708506,301.283116601,302.31219501,297.390478183,248.893972686,271.900316641,243.130495568,258.783617681,291.622912421,275.160585826,292.682095796,291.061459203,269.912760935,258.439179309,249.90576738,230.124750906,32.72,-47.91,18.07,-97.44,52,2.0
265,0.0657572130185,0.0558397768327,0.135256217232,0.0897494486126,0.0367790807431,2.38963803195,0.0277585466174,0.182225274037,0.153806132478,0.123448487494,0.099469847043,0.0925518617284,0.0676812329396,0.0759091188267,0.0669825797485,0.0584155158654,0.0613198187295,0.0565827572122,0.0394780945704,0.0142947400619,0.0228344145188,0.00207577170696,302.994863672,297.629640686,300.538401077,297.00522046,249.154512222,272.555308027,240.946381654,258.907594163,292.298438401,275.916080482,294.241112786,292.553128271,270.349801486,259.029247372,249.774830141,230.549380283,32.72,-47.91,18.07,-97.44,53,2.0
266,0.0545394918699,0.0421293794716,0.118596878485,0.0709000802599,0.0677915234846,0.0636721402116,0.0498405596118,0.169063290995,0.13941161955,0.107953018724,0.0815241758745,0.0749517248075,0.0547198307089,0.0759091188267,0.0554992273287,0.0584155158654,0.0505432924639,0.0449670367174,0.0314282170735,0.0120341676612,0.0177975697233,0.00167575693232,304.648691704,300.537280711,300.797546036,296.870322629,249.240700546,272.180748194,243.145532419,258.992349598,291.211950094,275.000798355,293.189379853,291.523801991,270.159398814,258.98042823,249.971177703,230.489522845,32.72,-47.91,18.07,-97.44,53,2.0
267,0.155498982207,0.15383829159,0.19877453303,0.163427330524,0.276899204975,0.186239186747,0.156505895597,0.237719945543,0.215350019382,0.192588560411,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.122072043134,0.0436126251971,0.0691217266912,-0.00129935295407,308.493793922,301.527650225,301.360405686,295.955008361,248.753023813,270.926262383,242.949556823,258.90530132,288.794896416,273.10812087,290.035335189,288.903807236,269.724991939,258.894227011,249.831778502,302.523674522,32.72,-47.91,18.07,-97.44,53,2.0
268,0.214899486575,0.22312423971,0.264090883185,0.238659458599,0.262918460518,0.255381442097,0.153533888464,0.290937225581,0.276247622033,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.17127554093,0.0591931857435,0.09681145808,-0.00107434464333,309.20688548,302.249522411,302.444998436,297.024441824,248.437495156,271.663176353,243.115452374,258.444430269,290.36931421,274.276135717,291.56105278,290.521646911,270.211952417,259.101003218,250.359994995,230.34570639,32.72,-47.91,18.07,-97.44,53,2.0
269,0.129591388126,0.12723953354,0.185344317211,0.148579319313,0.137896407563,2.38963803195,0.107883858909,0.224423998296,0.201210103282,0.176629194032,0.161012549773,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0958051825897,0.0300839688299,0.0518931344931,0.000800724612796,308.194936077,303.300941897,302.439801454,297.437893046,249.251918516,272.183261887,243.367838297,258.948845924,290.969170242,274.906080138,293.06153943,291.578971984,270.359642087,259.106741784,250.170014363,230.819453467,32.69,-47.96,18.07,-98.89,53,2.0
270,0.131888350075,0.12973500201,0.186078208786,0.146495968074,0.164885614489,2.38963803195,0.123843537211,0.22604831427,0.203530851284,0.178787606522,0.157907655649,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0971284501235,0.032657543563,0.054217832091,0.000200702450835,309.069344931,303.300941897,302.783468356,297.390478183,249.162019811,271.745000349,243.105420052,258.909886893,290.533699416,274.627810785,292.40534315,290.995994852,270.179108984,259.298821399,250.130275661,230.73827538,32.69,-47.96,18.07,-98.89,54,2.0
271,0.131140501999,0.130322171062,0.19235298175,0.154994718367,0.0916291956892,0.145432127814,0.0639575934911,0.230753806935,0.209484500169,0.185920032271,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0963124351443,0.0311273099379,0.0531846331586,0.000300706144495,305.240932654,299.382238756,301.424984872,297.453681306,248.962227642,272.723477678,243.382775546,258.69156837,292.404201143,276.135242361,294.474616604,293.094515115,270.863766805,259.482006999,250.19271578,230.6163746,32.69,-47.96,18.07,-98.89,54,2.0
272,0.055180504507,0.0427459069761,0.121459055626,0.0738762963156,0.0498881241074,2.38963803195,0.0581324595114,0.171859793753,0.142368859621,0.110968353188,0.0846856160832,0.078532164561,0.0556666394592,0.0759091188267,0.055390356933,0.0584155158654,0.0511438200421,0.045240876715,0.0318031428748,0.011582053181,0.0185466389493,0.00210077263038,304.29802204,302.010818452,300.687546916,296.973157283,249.022727248,272.619726937,243.300543305,258.859420576,292.028255235,275.748084573,293.972976181,292.647659179,270.752639104,259.544911093,250.184203295,230.83854386,32.69,-47.96,18.07,-98.89,54,2.0
273,0.11559594555,0.111121743066,0.178152179778,0.138956220733,0.123479812559,0.118592096202,0.0860693265568,0.217441114163,0.193435107864,0.167989101051,0.149585100043,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0818667645677,0.0282407328724,0.0472179093239,7.56978337593e-05,306.546619807,300.284462877,301.80425852,297.342987991,249.441784971,272.431009077,243.273090442,259.304830836,292.513223609,275.954799249,293.860661621,292.503347773,270.922559719,259.542052546,250.623160629,230.657026045,32.65,-48.0,18.07,-97.46,54,2.0
274,0.0651162003815,0.0547828725394,0.128357636429,0.0809530767146,0.0398300345696,0.0378167293238,0.0309088741778,0.177519781372,0.149154844287,0.119080118336,0.0915636762446,0.0850083705493,0.0653178248377,0.0759091188267,0.0670667068725,0.0584155158654,0.0611526130116,0.0575105434726,0.0396324757827,0.0138078475448,0.0213879360134,0.00122574031085,303.64110304,300.284462877,300.975434012,297.415775467,249.3563544,272.844038998,243.327975085,259.227476942,293.218145804,276.222098346,295.104676218,293.44102455,271.033538761,259.582065873,250.51287686,230.606806956,32.65,-48.0,18.07,-97.46,54,2.0
275,0.0862696174045,0.076038392217,0.135072744339,0.0904108299583,0.144735908449,2.38963803195,0.094688147241,0.183079295838,0.154188027719,0.125458710469,0.10417859376,0.10060281681,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0570775527691,0.0216676838919,0.0333730436295,-0.000474322481372,305.5564761,298.586336329,300.419100111,295.9251135,248.966013584,271.491076409,240.769935632,259.152274638,289.807013313,273.909666265,292.49931665,290.895215681,270.464560799,259.22145407,250.283474871,230.355301135,32.65,-48.0,18.07,-97.46,55,2.0
276,0.378037202707,0.402122725172,0.383935377347,0.368058718886,0.354145332625,0.326128264554,0.206346455208,0.395646996529,0.638607452566,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.305785685735,0.109760451445,0.178485833688,-0.00337442959752,309.233262696,300.662888771,301.559079531,295.698258515,248.584261876,270.42478405,242.936957438,259.028952594,288.533437853,272.907294931,291.046431771,289.827162302,270.303868534,259.063695672,250.201227609,230.549380283,32.65,-48.0,18.07,-97.46,55,2.0
277,0.238670371866,0.249957865381,0.289116585885,0.259129211248,0.132833835829,0.154767790984,0.08883329319,0.313644158158,0.305310829086,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.184089181549,0.0605843072208,0.103578911087,0.00032570706791,305.930642182,301.405632906,301.470644391,297.126747019,249.030278402,272.328671912,242.337126409,258.955717644,291.602244403,275.323307302,294.299532856,292.816649999,271.079207847,259.564918972,250.402483339,302.523674522,32.65,-48.0,18.07,-97.46,55,2.0
278,0.0924660728961,0.0860202660988,0.159107693413,0.113823729596,0.0350692055217,0.0391295569571,0.0264211434078,0.204346113222,0.179471451106,0.152442088102,0.124411811096,0.116092548297,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.061951588185,0.0204852306361,0.0340446229355,0.00117573846402,302.981787976,300.537280711,300.739847104,297.453681306,248.950866032,273.272874947,242.760095955,258.407360908,293.208024114,276.434022391,295.452172847,293.845783631,271.219374709,259.722005409,250.425137128,230.90532929,32.65,-48.0,18.07,-97.46,55,2.0
279,0.0684280990063,0.0586288298291,0.132760985878,0.0857811605383,0.0332252224398,2.38963803195,0.0254106609827,0.181856872476,0.154383871432,0.124756421032,0.0947251164533,0.0876826247633,0.0682883469475,0.0759091188267,0.0700457967914,0.0584155158654,0.0652244254926,0.0621106467157,0.0418158672134,0.0138426255817,0.0223953049725,0.000625718148891,302.952345633,301.527650225,300.695810944,297.431575407,249.42695042,273.265619518,243.007456644,258.742218188,293.066181635,276.427608569,295.538885929,293.875351655,271.124860531,259.410484154,250.005289434,230.812293556,32.62,-48.05,18.07,-98.92,55,2.0
280,0.0558215171441,0.0437734528168,0.12222964178,0.0742069869884,0.028497920357,2.38963803195,0.0205960094281,0.17224494084,0.143054312617,0.112224742547,0.0837963003822,0.0764741165137,0.0554522222104,0.0759091188267,0.0560435793072,0.0584155158654,0.0503219215135,0.0455801113389,0.0311415091079,0.011582053181,0.0174617800702,0.00127574215768,302.586689102,300.411140422,300.566077086,297.396804511,249.352632766,273.120118491,242.321743428,258.758322399,293.164148196,276.642196704,295.639970135,294.023093041,271.059637391,259.630635184,250.371326814,230.97921425,32.62,-48.05,18.07,-98.92,56,2.0
281,0.0559817703033,0.0444780556791,0.123587341193,0.0752982662088,0.022094270018,0.0209687746974,0.0156327575169,0.173952984441,0.145835293346,0.115027457273,0.0854772612737,0.0785643844913,0.0559196036291,0.0759091188267,0.0566968016814,0.0584155158654,0.0513039607296,0.0467326916272,0.0312297269435,0.0109212704793,0.0170485004973,0.000950730153287,302.074808248,300.411140422,300.466322795,297.434734393,249.075532795,273.239000338,242.87894275,258.497665278,293.386646708,276.846649607,295.726544427,294.239483689,271.12812081,259.724859586,250.501559504,231.539777028,32.62,-48.05,18.07,-98.92,56,2.0
282,0.0376060747076,0.0231931775488,0.108102228965,0.0589621469699,0.0177692915167,2.38963803195,0.015008636019,0.159920234072,0.129727147927,0.0974122341476,0.0703845971228,0.0631672853039,0.0369593367971,0.0759091188267,0.0363256660484,0.0584155158654,0.0300947396746,0.0237485240683,0.0157474967988,0.00622623549323,0.00914452866426,0.000950730153287,302.115292595,299.901155319,300.369017769,297.374656502,249.214503797,273.15656404,242.757562978,258.719202429,293.558142176,276.846649607,295.649592657,294.008326298,271.043326376,259.924480349,250.504388951,231.007799097,32.62,-48.05,18.07,-98.92,56,2.0
283,0.0381402519051,0.0236041958851,0.109496622958,0.0599211499211,0.0246758463327,0.0251989970711,0.0166432399419,0.160489581939,0.129658602628,0.0970385388508,0.070194396655,0.0630102131438,0.0370846142908,0.0367277573718,0.0363528836474,0.0584155158654,0.0302124901802,0.0240264512301,0.0162547493534,0.00667834997337,0.00981610797033,0.000600717225476,302.266594003,300.284462877,300.513470652,297.349324378,249.515813587,273.168702116,243.268096745,259.307104,293.839784556,276.872170207,295.57740448,293.89506001,271.203084169,259.522040773,250.320324496,230.685710429,32.59,-48.09,18.07,-97.44,56,2.0
284,0.0594539220874,0.0480891453481,0.124724873134,0.0778776534571,0.0519667959452,2.38963803195,0.0411325787136,0.173232926844,0.144483971725,0.113912814405,0.0891013512691,0.0826724256032,0.060101944572,0.0759091188267,0.0596041361122,0.0584155158654,0.0547163703797,0.0498450671222,0.0346040591545,0.0118254994396,0.0194506880151,0.000100698757174,304.235507788,299.119321296,301.306483123,297.54194189,249.363795848,272.831760433,241.373103911,259.220645404,292.805460903,276.366651991,294.998290111,293.544800331,271.053113236,259.384725258,250.410979052,230.599630573,32.59,-48.09,18.07,-97.44,56,2.0
285,0.063032909311,0.0519644610904,0.129641946685,0.0830694970209,0.073491107556,0.067865895151,0.0494244786132,0.177603508999,0.149223389586,0.118944814866,0.0935376486676,0.0873362605127,0.0640987784569,0.0759091188267,0.0638723504894,0.0584155158654,0.0590566540133,0.0546147876772,0.0381989359545,0.0130775087692,0.0208196766006,-0.000374318787712,304.410205443,300.02947554,301.027232476,297.282725192,249.1507575,272.604874125,243.225622092,259.003791143,292.257458971,275.87088515,294.158300538,292.722240763,270.814751885,259.470566271,250.172852295,231.038756087,32.59,-48.09,18.07,-97.44,57,2.0
286,0.081782528945,0.0725153779058,0.143989526972,0.101422829364,0.0983010617492,0.103385176117,0.0719522926775,0.189007211865,0.161453829482,0.132726439689,0.113215686259,0.110107696245,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0542986909483,0.0191984432696,0.0314874555778,-9.93086301461e-05,305.907028663,301.527650225,301.665925237,297.368325484,248.924333517,272.416056184,242.719546644,258.891541875,291.956274379,275.615379459,294.021774557,292.558105281,270.762448409,259.255845855,250.050755344,302.523674522,32.59,-48.09,18.07,-97.44,57,2.0
287,0.0942822753677,0.0890735451685,0.157749993999,0.115014216019,0.0573646373305,0.0851879264228,0.0475521141198,0.201231445479,0.176719846934,0.149285007147,0.125445062286,0.118505015577,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0636056726022,0.0215285717441,0.0348453521082,7.56978337593e-05,304.577662688,298.720491312,301.301085522,297.526200156,248.565004688,272.981194819,243.198111538,258.354021375,292.96470647,276.289588753,294.978936751,293.416304018,270.893166668,259.53919393,250.331660375,230.65224445,32.59,-48.09,18.07,-97.44,57,2.0
288,0.0942822753677,0.0890735451685,0.157749993999,0.115014216019,0.0573646373305,0.0851879264228,0.0475521141198,0.201231445479,0.176719846934,0.149285007147,0.125445062286,0.118505015577,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0636056726022,0.0215285717441,0.0348453521082,7.56978337593e-05,304.577662688,298.720491312,301.301085522,297.526200156,248.565004688,272.981194819,243.198111538,258.354021375,292.96470647,276.289588753,294.978936751,293.416304018,270.893166668,259.53919393,250.331660375,230.65224445,32.59,-48.09,18.07,-97.44,57,2.0
289,0.0379799987459,0.0238390635059,0.109790179587,0.0601195643249,0.0181380881331,2.38963803195,0.011531387674,0.16104218428,0.130520314966,0.0980951945174,0.0710734312496,0.0637915464533,0.0375809059004,0.0759091188267,0.0367982625389,0.0584155158654,0.0306646521214,0.0244310804802,0.0166517296135,0.00626101353016,0.00940282839737,0.00042571076157,301.786368218,302.368169062,300.316061394,297.33348089,249.600651156,273.381483676,243.278083442,258.896128811,293.36307857,276.770039859,295.702502421,294.062463001,271.027013266,259.499166001,250.206901798,230.470360266,32.55,-48.14,18.07,-98.89,57,2.0
290,0.0394222771793,0.0254244199459,0.110047041639,0.0608801528724,0.0208537723083,2.38963803195,0.0133443120249,0.161209639535,0.130863041465,0.0983078142552,0.0716388920999,0.0643916426549,0.0390577348163,0.0759091188267,0.0382952304798,0.0584155158654,0.0321883436629,0.0262457813598,0.0179970516061,0.00667834997337,0.0103068774632,0.000875727383041,301.874910699,300.284462877,300.288151676,297.33348089,249.41952953,273.071451156,242.904178149,258.921348837,293.201275587,276.760458577,295.572590354,293.988634752,270.958475319,259.473426557,250.382657473,230.52304779,32.55,-48.14,18.07,-98.89,58,2.0
291,0.0635136687888,0.0523461209741,0.125899099654,0.0801594190998,0.0731223109397,0.0565245230973,0.0447287073439,0.17443860468,0.146001760503,0.115169203765,0.090905685437,0.0843921643825,0.0640939600918,0.0759091188267,0.0639614262677,0.0584155158654,0.05962656646,0.0547660127505,0.0382430448723,0.0136339573601,0.0218787055063,0.000875727383041,303.187034649,299.251073026,300.304900652,296.799417249,248.943288472,272.562748514,243.375307702,258.479155727,291.867061648,275.77071976,293.997377945,292.692413215,270.513711465,259.393312185,250.056437266,231.207647168,32.55,-48.14,18.07,-98.89,58,2.0
292,0.0760134152115,0.0665262535767,0.136100192543,0.0950074303109,0.09451251469,2.38963803195,0.0671673611942,0.182978822685,0.156077919552,0.127230541618,0.106805416438,0.101746624335,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0500201259225,0.0177377657183,0.0288011383535,0.000450711684985,303.027526606,299.901155319,299.210520242,295.58081196,249.015173588,271.846944451,243.432521352,258.753721769,290.892707965,274.955086289,292.89414801,291.624093655,270.034496046,258.92296782,249.988234887,230.444005221,32.55,-48.14,18.07,-98.89,58,2.0
293,0.068054174968,0.0602141862691,0.134815882288,0.0923619049281,0.0295037293108,0.0295750891819,0.0243704584864,0.178909659988,0.1521512531,0.123429158427,0.101567192742,0.0943521503334,0.0706083897631,0.0759091188267,0.0694668042324,0.0584155158654,0.0642588713473,0.0601651565836,0.0408234165631,0.0137730695079,0.0237901235313,0.00152575139183,302.350301558,300.537280711,300.207064917,297.024441824,249.692510427,272.7998111,243.459852079,259.042671263,293.29570162,276.193156688,294.50863,293.089558378,269.955546163,258.6813247,249.729250228,230.067022956,32.52,-48.18,18.07,-97.46,58,2.0
294,0.0381402519051,0.0252189107778,0.102598042155,0.0567465194617,0.0301407416482,2.38963803195,0.0218145323524,0.151949363934,0.122050074366,0.0920645255909,0.066858177638,0.0601506943305,0.0377832772364,0.0759091188267,0.0373525118261,0.0584155158654,0.0319599076821,0.0263173067323,0.0181514328184,0.00744346678591,0.0107718169828,0.00332581787772,302.05116553,299.642835117,299.860661225,296.640881725,249.311654687,272.416056184,240.665251017,258.421265414,291.516067551,275.307049965,293.01233205,291.448532395,268.712122675,257.695175365,248.782041063,229.997219917,32.52,-48.18,18.07,-97.46,58,2.0
295,0.0800197441931,0.0704015693191,0.131366591886,0.0891542054014,0.134443130155,0.120670739954,0.0836322807081,0.176582031944,0.149761959798,0.122823514325,0.100487676574,0.0949965489392,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0570113893924,0.0243455927358,0.0343804125886,0.0108510958257,303.099253184,298.586336329,298.319735266,294.130054883,247.668980378,269.623384524,241.354658471,256.153158396,286.297065192,270.704868577,286.732226325,285.309795917,264.585378437,254.631040063,246.390373983,229.133530371,32.52,-48.18,18.07,-97.46,59,2.0
296,0.0800197441931,0.0704015693191,0.131366591886,0.0891542054014,0.134443130155,0.120670739954,0.0836322807081,0.176582031944,0.149761959798,0.122823514325,0.100487676574,0.0949965489392,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0570113893924,0.0243455927358,0.0343804125886,0.0108510958257,303.099253184,298.586336329,298.319735266,294.130054883,247.668980378,269.623384524,241.354658471,256.153158396,286.297065192,270.704868577,286.732226325,285.309795917,264.585378437,254.631040063,246.390373983,229.133530371,32.52,-48.18,18.07,-97.46,59,2.0
297,0.182261259804,0.185486703485,0.225194629722,0.193520181754,0.178598143226,0.176976458446,0.125062060135,0.258785816621,0.240584481841,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.144302937701,0.0659401249087,0.0930402819767,0.0295267856167,303.089482938,296.640464908,295.779298751,290.570663956,244.733786018,265.172966307,237.863678708,251.587060304,278.204386595,264.608543652,278.081452456,275.928656379,258.081137714,249.578465293,242.809312889,302.523674522,32.52,-48.18,18.07,-97.46,59,2.0
298,0.191555943042,0.191857487698,0.240716436529,0.20258110619,0.169512335677,0.159763829477,0.102326205571,0.276519328125,0.258954622148,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.15411717191,0.0879894003247,0.109726444735,0.0470524329307,297.713467299,291.79602609,291.123817121,286.29100776,242.002100521,261.612260347,235.414305837,246.553709999,272.399030602,259.998655163,271.45112237,268.747076383,252.660233501,245.140992404,239.098121533,226.225980274,32.52,-48.18,18.07,-97.46,59,2.0
299,0.170455943738,0.16810649955,0.227983417706,0.187170920835,0.125927281013,2.38963803195,0.0744487786687,0.26812981985,0.24756631022,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.138282070423,0.0905629750578,0.106497698071,0.0524526323883,295.315701484,288.157297549,289.660474952,285.678522584,241.976128587,262.037345474,235.50204184,247.705686113,274.01698459,261.619412478,270.788384355,268.722682552,253.285483837,245.486213437,238.997067072,225.790475141,32.48,-48.23,18.07,-98.91,59,2.0
300,0.110841768492,0.104105072896,0.175253308058,0.131714094998,0.061756669762,2.38963803195,0.038517212437,0.220840455839,0.195873362094,0.168530314929,0.141714913117,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0818226556499,0.0507421227686,0.0613210747514,0.0240515833888,298.446204789,293.928999037,295.293008285,291.951845955,245.870701158,267.970054848,238.579386101,253.196069184,284.287348709,269.555198344,283.781159747,281.943735094,262.160849977,252.692680909,244.486633758,228.266464548,32.48,-48.23,18.07,-98.91,60,2.0
301,0.0519220236019,0.0388412327811,0.120835247788,0.0737770891137,0.0302077955785,0.024615518123,0.0190208456479,0.171139736157,0.141654030067,0.110478683488,0.0845930861259,0.0777105563386,0.0523251032335,0.0759091188267,0.0514487537429,0.0584155158654,0.0457979470913,0.0396578104955,0.029641805903,0.018433326457,0.0219303654529,0.00712595823681,300.712136291,297.49037468,298.76997277,295.728383665,247.955797286,271.755211513,241.425751787,256.798741711,290.711672912,274.634369429,292.008812089,290.455907958,268.399317833,257.290769702,248.563390264,230.050178803,32.48,-48.23,18.07,-98.91,60,2.0
302,0.0712058204335,0.061740825804,0.132687596721,0.0884597549884,0.0640029764254,2.38963803195,0.0401220962885,0.179897645993,0.152337304628,0.123145665443,0.0987861534694,0.0912711194994,0.0723165002058,0.0759091188267,0.072116808637,0.0584155158654,0.0669765530148,0.0629955177527,0.0432935159594,0.0156163054654,0.0246425126505,0.00100073200012,304.053441374,301.890752825,300.789310163,297.155457247,248.871175424,272.440973253,242.012669997,258.07938955,292.397382119,275.935442182,294.250851511,292.518283908,270.070664857,258.954574543,249.837471719,230.143985503,32.48,-48.23,18.07,-98.91,60,2.0
303,0.116504046786,0.112736457959,0.175620253845,0.133764377169,0.0684955897523,0.0651308375818,0.0540608097399,0.216888511821,0.193337186007,0.166404117551,0.14264021269,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.0822637448279,0.0341877771881,0.0500075464414,0.00885102195245,303.400478426,298.451565254,299.490085907,295.398686119,247.92014426,270.480954687,240.748487478,256.405717951,289.048317596,273.238383886,290.619966013,288.370207602,267.415826719,256.242588007,247.794622477,229.968320371,32.45,-48.28,18.08,-97.44,60,2.0
304,0.060201770164,0.0480304284429,0.129605252107,0.0815152508585,0.030073687718,2.38963803195,0.0194963667891,0.178624986055,0.149350688,0.11797191849,0.0913580541172,0.0838685905153,0.0602320404308,0.0759091188267,0.0598515688298,0.0584155158654,0.0543772489238,0.0487415328036,0.036191980195,0.020520008673,0.02526243201,0.00787598593926,300.573577518,298.451565254,298.65510848,295.418977999,247.96371253,271.154088106,238.787227846,256.89467096,289.923330909,274.094762753,291.56105278,289.491243882,268.032263091,256.996025501,248.052450396,229.770596038,32.45,-48.28,18.08,-97.44,60,2.0
305,0.052135694481,0.0393403264752,0.119110602587,0.071495323471,0.0456972534666,0.0441255954502,0.0352777246626,0.168627907332,0.139166814908,0.107656639696,0.0814008025981,0.0741905289544,0.0519324064745,0.0759091188267,0.0515972133735,0.0584155158654,0.0462030088303,0.0409493543647,0.0295094791496,0.0131122868061,0.0180042095098,0.00237578278795,303.426242028,300.02947554,300.405196807,296.809096116,248.901566695,272.253553952,241.685202689,258.179657347,291.543654702,275.326558375,293.547557401,291.65416607,269.827146749,258.675565184,249.309597513,230.898176008,32.45,-48.28,18.08,-97.44,61,2.0
306,0.0651696181012,0.0550470986127,0.132283956355,0.0868393706915,0.0548165879809,0.0431774421595,0.0427374625651,0.180148828875,0.151602890703,0.121695985413,0.0973056741522,0.0900266246919,0.0671295301309,0.0759091188267,0.0663837925722,0.0584155158654,0.0616259700438,0.0567585052703,0.0402279461729,0.0162075320932,0.0242034031043,0.00205077078355,304.216726897,300.662888771,300.783818317,296.896064595,249.079299937,272.210897646,241.643400771,258.081723846,291.295011345,275.108445286,293.53285974,291.719299125,270.103536577,258.879853953,249.746344908,302.523674522,32.45,-48.28,18.08,-97.44,61,2.0
307,0.138779235924,0.134021336089,0.183839839483,0.146925865949,0.228150997682,0.172965040678,0.143666824784,0.224390507245,0.201787842236,0.176912687016,0.157151994331,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.103281644155,0.0376308028445,0.0562842299559,-0.000724331715523,307.671479343,301.649173045,301.230827986,296.014707591,248.195971745,271.221813001,242.061787152,257.605408305,289.59860325,273.528198662,291.236565349,289.842410359,269.668936224,258.666925376,249.355351926,230.786035813,32.45,-48.28,18.08,-97.44,61,2.0
308,0.217890878881,0.225913292707,0.259981090367,0.235286413736,0.206123781594,2.38963803195,0.148392316125,0.286415933696,0.272977032021,0.420188325187,0.335246459422,0.262656983695,0.157117317514,0.0759091188267,0.161365789845,0.0584155158654,0.153584404838,0.133274305194,0.170790342835,0.0543242605728,0.0938668411226,-4.9306783316e-05,309.391036149,305.084879571,302.937237094,297.456837958,248.966013584,271.770521264,242.043699309,258.051368728,290.58259644,274.59500949,292.232030875,290.890174658,270.041072966,258.874104234,249.791917742,230.280915719,32.41,-48.33,18.08,-98.89,61,2.0
309,0.0672529091717,0.0580123023246,0.139916428732,0.0959002951276,0.030878334881,2.38963803195,0.02333025599,0.18716520406,0.159407262678,0.1300783575,0.106450718268,0.100473937088,0.0720755819487,0.0759091188267,0.0714116253921,0.0584155158654,0.0668328973981,0.0615486616461,0.0404484907618,0.0150598568744,0.024100083211,0.00285080033283,302.613201007,300.411140422,300.41353957,297.094814328,249.236959995,272.580101996,241.357294128,257.995275718,292.264290391,275.970926602,294.275194741,292.493389404,270.19553177,259.080916018,249.831778502,230.367293161,32.41,-48.33,18.08,-98.89,61,2.0
